PFCD,ProcessNO,ChGrade,NoChGrade1,NoChGrade2,NoChGrade3,NoChGrade4,NoChGrade5,NoChGrade6,NoChGrade7,NoChGrade8,NoChGrade9,NoChGrade10
TA270411BL12,,,,,,,,,,,,
TA270411BV12,,,,,,,,,,,,
TA270411CA12,,,,,,,,,,,,
TA270411BZ12,,,,,,,,,,,,
TA270411CE12,,,,,,,,,,,,
TA270411BM12,,,,,,,,,,,,
TA270411BT12,,,,,,,,,,,,
TA270411CD12,,,,,,,,,,,,
TA270411BX12,,,,,,,,,,,,
TA270411CF12,,,,,,,,,,,,
TA270411BY12,,,,,,,,,,,,
TA270411BJ12,,,,,,,,,,,,
TA270411CG12,,,,,,,,,,,,
TA270411CH12,,,,,,,,,,,,
TA270416BU12,,,,,,,,,,,,
TA270416BK12,,,,,,,,,,,,
TA270416BG12,,,,,,,,,,,,
TA270416BJ12,,,,,,,,,,,,
TA270416BD12,,,,,,,,,,,,
TA270416BE12,,,,,,,,,,,,
TA270416AB12,,,,,,,,,,,,
TA270416AN12,,,,,,,,,,,,
TA270416AA12,,,,,,,,,,,,
TA270416AC12,,,,,,,,,,,,
TA270330AH12,,,,,,,,,,,,
TA270386CH12,,,,,,,,,,,,
TA270324AF12,,,,,,,,,,,,
TA270332AW12,,,,,,,,,,,,
TA270332AU12,,,,,,,,,,,,
TA270332AY12,,,,,,,,,,,,
TA270332BB12,,,,,,,,,,,,
TA270332AV12,,,,,,,,,,,,
TA270332AP12,,,,,,,,,,,,
TA270332BP12,,,,,,,,,,,,
TA270332BF12,,,,,,,,,,,,
TA270332BD12,,,,,,,,,,,,
TA270332BW12,,,,,,,,,,,,
TA270305AA12,,,,,,,,,,,,
TA270305CH12,,,,,,,,,,,,
TA270298AY12,,,,,,,,,,,,
TA270322CE12,,,,,,,,,,,,
TA270298AX12,,,,,,,,,,,,
TA270324AS12,,,,,,,,,,,,
TA270324AU12,,,,,,,,,,,,
TA270268BF12,,,,,,,,,,,,
TA270298AW12,,,,,,,,,,,,
TA270301CG12,,,,,,,,,,,,
TA270332AX12,,,,,,,,,,,,
TA270268BH12,,,,,,,,,,,,
TA270298AZ12,,,,,,,,,,,,
TA270301CD12,,,,,,,,,,,,
TA270298AV12,,,,,,,,,,,,
TA270301CF12,,,,,,,,,,,,
TA270301CE12,,,,,,,,,,,,
TA270268AA12,,,,,,,,,,,,
TA270268BK12,,,,,,,,,,,,
TA270265BX12,,,,,,,,,,,,
TA270268BL12,,,,,,,,,,,,
TA270265BQ12,,,,,,,,,,,,
TA270265BT12,,,,,,,,,,,,
TA270268BJ12,,,,,,,,,,,,
TA270259AQ12,,,,,,,,,,,,
TA270265BR12,,,,,,,,,,,,
TA270268BG12,,,,,,,,,,,,
TA270301CH12,,,,,,,,,,,,
TA270265BP12,,,,,,,,,,,,
TA270296AC12,,,,,,,,,,,,
TA270416AH12,,,,,,,,,,,,
TA270416AR12,,,,,,,,,,,,
TA270411AC12,,,,,,,,,,,,
TA270411AL12,,,,,,,,,,,,
TA270411AB12,,,,,,,,,,,,
TA270411AD12,,,,,,,,,,,,
TA270344BV12,,,,,,,,,,,,
TA270344CA12,,,,,,,,,,,,
TA270344CE12,,,,,,,,,,,,
TA270344CB12,,,,,,,,,,,,
TA270344BU12,,,,,,,,,,,,
TA270331BG12,,,,,,,,,,,,
TA270331BJ12,,,,,,,,,,,,
TA270331BE12,,,,,,,,,,,,
TA270331BK12,,,,,,,,,,,,
TA270344BY12,,,,,,,,,,,,
TA270331BB12,,,,,,,,,,,,
TA270331AX12,,,,,,,,,,,,
TA270331BF12,,,,,,,,,,,,
TA270344CG12,,,,,,,,,,,,
TA270331BH12,,,,,,,,,,,,
TA270344BX12,,,,,,,,,,,,
TA270331BA12,,,,,,,,,,,,
TA270331AU12,,,,,,,,,,,,
TA270331AV12,,,,,,,,,,,,
TA270331BD12,,,,,,,,,,,,
TA270344CD12,,,,,,,,,,,,
TA270331AL12,,,,,,,,,,,,
TA270331AK12,,,,,,,,,,,,
TA270331AH12,,,,,,,,,,,,
TA270331AQ12,,,,,,,,,,,,
TA270331AE12,,,,,,,,,,,,
TA270331AT12,,,,,,,,,,,,
TA270331AY12,,,,,,,,,,,,
TA270331AS12,,,,,,,,,,,,
TA270331AF12,,,,,,,,,,,,
TA270331AR12,,,,,,,,,,,,
TA270331AM12,,,,,,,,,,,,
TA270331AB12,,,,,,,,,,,,
TA270331AA12,,,,,,,,,,,,
TA270331AG12,,,,,,,,,,,,
TA270331AD12,,,,,,,,,,,,
TA270331AC12,,,,,,,,,,,,
TA270323CC12,,,,,,,,,,,,
TA270323BX12,,,,,,,,,,,,
TA270308CE12,,,,,,,,,,,,
TA270286BT12,,,,,,,,,,,,
TA270323CF12,,,,,,,,,,,,
TA270323BP12,,,,,,,,,,,,
TA270323BN12,,,,,,,,,,,,
TA270323BY12,,,,,,,,,,,,
TA270323BW12,,,,,,,,,,,,
TA270394CD12,,,,,,,,,,,,
TA270416BT12,,,,,,,,,,,,
TA270416BC12,,,,,,,,,,,,
TA270416BH12,,,,,,,,,,,,
TA270416AX12,,,,,,,,,,,,
TA270416AG12,,,,,,,,,,,,
TA270416AV12,,,,,,,,,,,,
TA270359CE12,,,,,,,,,,,,
TA270359CB12,,,,,,,,,,,,
TA270359BV12,,,,,,,,,,,,
TA270359CH12,,,,,,,,,,,,
TA270359CF12,,,,,,,,,,,,
TA270359CG12,,,,,,,,,,,,
TA270359BY12,,,,,,,,,,,,
TA270359BS12,,,,,,,,,,,,
TA270359BX12,,,,,,,,,,,,
TA270359BT12,,,,,,,,,,,,
TA270359CC12,,,,,,,,,,,,
TA270359BU12,,,,,,,,,,,,
TA270359CD12,,,,,,,,,,,,
TA270359BR12,,,,,,,,,,,,
TA270359BN12,,,,,,,,,,,,
TA270359BQ12,,,,,,,,,,,,
TA270359BH12,,,,,,,,,,,,
TA270359BJ12,,,,,,,,,,,,
TA270359BP12,,,,,,,,,,,,
TA270359BM12,,,,,,,,,,,,
TA270359BG12,,,,,,,,,,,,
TA270359BD12,,,,,,,,,,,,
TA270359BF12,,,,,,,,,,,,
TA270359BE12,,,,,,,,,,,,
TA270359BW12,,,,,,,,,,,,
TA270359BC12,,,,,,,,,,,,
TA270359BL12,,,,,,,,,,,,
TA270359AX12,,,,,,,,,,,,
TA270359AW12,,,,,,,,,,,,
TA270359BB12,,,,,,,,,,,,
TA270359AV12,,,,,,,,,,,,
TA270359AU12,,,,,,,,,,,,
TA270359AK12,,,,,,,,,,,,
TA270359AT12,,,,,,,,,,,,
TA270359AN12,,,,,,,,,,,,
TA270359AR12,,,,,,,,,,,,
TA270359BZ12,,,,,,,,,,,,
TA270359AM12,,,,,,,,,,,,
TA270359AH12,,,,,,,,,,,,
TA270359AJ12,,,,,,,,,,,,
TA270359AD12,,,,,,,,,,,,
TA270359AG12,,,,,,,,,,,,
TA270359AC12,,,,,,,,,,,,
TA270359AS12,,,,,,,,,,,,
TA270359AL12,,,,,,,,,,,,
TA270359AP12,,,,,,,,,,,,
TA270359AY12,,,,,,,,,,,,
TA270359AQ12,,,,,,,,,,,,
TA270359AE12,,,,,,,,,,,,
TA270332AR12,,,,,,,,,,,,
TA270332AE12,,,,,,,,,,,,
TA270332AD12,,,,,,,,,,,,
TA270332AZ12,,,,,,,,,,,,
TA270335AV12,,,,,,,,,,,,
TA270335BC12,,,,,,,,,,,,
TA270335AX12,,,,,,,,,,,,
TA270394BC12,,,,,,,,,,,,
TA270324AA12,,,,,,,,,,,,
TA270324AG12,,,,,,,,,,,,
TA270324AN12,,,,,,,,,,,,
TA270324AD12,,,,,,,,,,,,
TA270324AH12,,,,,,,,,,,,
TA270394AT12,,,,,,,,,,,,
TA270394AA12,,,,,,,,,,,,
TA270324AC12,,,,,,,,,,,,
TA270394BD12,,,,,,,,,,,,
TA270394AY12,,,,,,,,,,,,
TA270386BG12,,,,,,,,,,,,
TA270386BL12,,,,,,,,,,,,
TA270335AN13,,,,,,,,,,,,
TA270386AA13,,,,,,,,,,,,
TA270335AJ13,,,,,,,,,,,,
TA270386AQ13,,,,,,,,,,,,
TA270335AP13,,,,,,,,,,,,
TA270386AB13,,,,,,,,,,,,
TA270335AK13,,,,,,,,,,,,
TA270335AG13,,,,,,,,,,,,
TA270335AF13,,,,,,,,,,,,
TA270335AB13,,,,,,,,,,,,
TA270335AM13,,,,,,,,,,,,
TA270335AC13,,,,,,,,,,,,
TA270335AR13,,,,,,,,,,,,
TA270335AW13,,,,,,,,,,,,
TA270335BA13,,,,,,,,,,,,
TA270335AS13,,,,,,,,,,,,
TA270335AZ13,,,,,,,,,,,,
TA270335AY13,,,,,,,,,,,,
TA270416BB13,,,,,,,,,,,,
TA270416AM13,,,,,,,,,,,,
TA270416AZ13,,,,,,,,,,,,
TA270416AY13,,,,,,,,,,,,
TA270416AU13,,,,,,,,,,,,
TA270416AQ13,,,,,,,,,,,,
TA270416AJ13,,,,,,,,,,,,
TA270416BF13,,,,,,,,,,,,
TA270416AE13,,,,,,,,,,,,
TA270416AL13,,,,,,,,,,,,
TA270416AF13,,,,,,,,,,,,
TA270416AD13,,,,,,,,,,,,
TA270272AQ13,,,,,,,,,,,,
TA270323CG13,,,,,,,,,,,,
TA270323BT13,,,,,,,,,,,,
TA270272AW13,,,,,,,,,,,,
TA270323BU13,,,,,,,,,,,,
TA270340BP13,,,,,,,,,,,,
TA270323CD13,,,,,,,,,,,,
TA270309AW13,,,,,,,,,,,,
TA270309BC13,,,,,,,,,,,,
TA270309BE13,,,,,,,,,,,,
TA270309AX13,,,,,,,,,,,,
TA270323CE13,,,,,,,,,,,,
TA270309BB13,,,,,,,,,,,,
TA270323BS13,,,,,,,,,,,,
TA270309BK13,,,,,,,,,,,,
TA270309BF13,,,,,,,,,,,,
TA270323BV13,,,,,,,,,,,,
TA270272AS13,,,,,,,,,,,,
TA270272AT13,,,,,,,,,,,,
TA270309BM13,,,,,,,,,,,,
TA270272AR13,,,,,,,,,,,,
TA270309BL13,,,,,,,,,,,,
TA270333AB13,,,,,,,,,,,,
TA270333AG13,,,,,,,,,,,,
TA270333AA13,,,,,,,,,,,,
TA270337AJ13,,,,,,,,,,,,
TA270333AE13,,,,,,,,,,,,
TA270333AM13,,,,,,,,,,,,
TA270333AD13,,,,,,,,,,,,
TA270333AZ13,,,,,,,,,,,,
TA270333AH13,,,,,,,,,,,,
TA270333AJ13,,,,,,,,,,,,
TA270333AC13,,,,,,,,,,,,
TA270333AK13,,,,,,,,,,,,
TA270333AV13,,,,,,,,,,,,
TA270333AN13,,,,,,,,,,,,
TA270333CH13,,,,,,,,,,,,
TA270333AX13,,,,,,,,,,,,
TA270333AS13,,,,,,,,,,,,
TA270333BC13,,,,,,,,,,,,
TA270333AF13,,,,,,,,,,,,
TA270333AU13,,,,,,,,,,,,
TA270333AW13,,,,,,,,,,,,
TA270411AP13,,,,,,,,,,,,
TA270411AA13,,,,,,,,,,,,
TA270411AE13,,,,,,,,,,,,
TA270411AS13,,,,,,,,,,,,
TA270411AU13,,,,,,,,,,,,
TA270411AG13,,,,,,,,,,,,
TA270411AH13,,,,,,,,,,,,
TA270411AT13,,,,,,,,,,,,
TA270411AY13,,,,,,,,,,,,
TA270411AM13,,,,,,,,,,,,
TA270411AN13,,,,,,,,,,,,
TA270411BC13,,,,,,,,,,,,
TA270411AV13,,,,,,,,,,,,
TA270411AW13,,,,,,,,,,,,
TA270411AK13,,,,,,,,,,,,
TA270411BR13,,,,,,,,,,,,
TA270411BA13,,,,,,,,,,,,
TA270411BK13,,,,,,,,,,,,
TA270411BN13,,,,,,,,,,,,
TA270411AQ13,,,,,,,,,,,,
TA270411BE13,,,,,,,,,,,,
TA270411BU13,,,,,,,,,,,,
TA270411AX13,,,,,,,,,,,,
TA270411BP13,,,,,,,,,,,,
TA270411BW13,,,,,,,,,,,,
TA270411AZ13,,,,,,,,,,,,
TA270411AF13,,,,,,,,,,,,
TA270411BG13,,,,,,,,,,,,
TA270411BH13,,,,,,,,,,,,
TA270411BB13,,,,,,,,,,,,
TA270411BF13,,,,,,,,,,,,
TA270411BS13,,,,,,,,,,,,
TA270411CC13,,,,,,,,,,,,
TA270411AR13,,,,,,,,,,,,
TA270411CB13,,,,,,,,,,,,
TA270411BD13,,,,,,,,,,,,
TA270411BL13,,,,,,,,,,,,
TA270411BV13,,,,,,,,,,,,
TA270411CA13,,,,,,,,,,,,
TA270411BZ13,,,,,,,,,,,,
TA270411CE13,,,,,,,,,,,,
TA270411BM13,,,,,,,,,,,,
TA270411BT13,,,,,,,,,,,,
TA270411CD13,,,,,,,,,,,,
TA270411BX13,,,,,,,,,,,,
TA270411CF13,,,,,,,,,,,,
TA270411BY13,,,,,,,,,,,,
TA270411BJ13,,,,,,,,,,,,
TA270411CG13,,,,,,,,,,,,
TA270411CH13,,,,,,,,,,,,
TA270416BU13,,,,,,,,,,,,
TA270416BK13,,,,,,,,,,,,
TA270416BG13,,,,,,,,,,,,
TA270416BJ13,,,,,,,,,,,,
TA270416BD13,,,,,,,,,,,,
TA270416BE13,,,,,,,,,,,,
TA270416AB13,,,,,,,,,,,,
TA270416AN13,,,,,,,,,,,,
TA270416AA13,,,,,,,,,,,,
TA270416AC13,,,,,,,,,,,,
TA270330AH13,,,,,,,,,,,,
TA270386CH13,,,,,,,,,,,,
TA270324AF13,,,,,,,,,,,,
TA270332AW13,,,,,,,,,,,,
TA270332AU13,,,,,,,,,,,,
TA270332AY13,,,,,,,,,,,,
TA270332BB13,,,,,,,,,,,,
TA270332AV13,,,,,,,,,,,,
TA270332AP13,,,,,,,,,,,,
TA270332BP13,,,,,,,,,,,,
TA270332BF13,,,,,,,,,,,,
TA270332BD13,,,,,,,,,,,,
TA270332BW13,,,,,,,,,,,,
TA270305AA13,,,,,,,,,,,,
TA270305CH13,,,,,,,,,,,,
TA270298AY13,,,,,,,,,,,,
TA270322CE13,,,,,,,,,,,,
TA270298AX13,,,,,,,,,,,,
TA270324AS13,,,,,,,,,,,,
TA270324AU13,,,,,,,,,,,,
TA270268BF13,,,,,,,,,,,,
TA270298AW13,,,,,,,,,,,,
TA270301CG13,,,,,,,,,,,,
TA270332AX13,,,,,,,,,,,,
TA270268BH13,,,,,,,,,,,,
TA270298AZ13,,,,,,,,,,,,
TA270301CD13,,,,,,,,,,,,
TA270298AV13,,,,,,,,,,,,
TA270301CF13,,,,,,,,,,,,
TA270301CE13,,,,,,,,,,,,
TA270268AA13,,,,,,,,,,,,
TA270268BK13,,,,,,,,,,,,
TA270265BX13,,,,,,,,,,,,
TA270268BL13,,,,,,,,,,,,
TA270265BQ13,,,,,,,,,,,,
TA270265BT13,,,,,,,,,,,,
TA270268BJ13,,,,,,,,,,,,
TA270259AQ13,,,,,,,,,,,,
TA270265BR13,,,,,,,,,,,,
TA270268BG13,,,,,,,,,,,,
TA270301CH13,,,,,,,,,,,,
TA270265BP13,,,,,,,,,,,,
TA270296AC13,,,,,,,,,,,,
TA270416AH13,,,,,,,,,,,,
TA270416AR13,,,,,,,,,,,,
TA270411AC13,,,,,,,,,,,,
TA270411AL13,,,,,,,,,,,,
TA270411AB13,,,,,,,,,,,,
TA270411AD13,,,,,,,,,,,,
TA270344BV13,,,,,,,,,,,,
TA270344CA13,,,,,,,,,,,,
TA270344CE13,,,,,,,,,,,,
TA270344CB13,,,,,,,,,,,,
TA270344BU13,,,,,,,,,,,,
TA270331BG13,,,,,,,,,,,,
TA270331BJ13,,,,,,,,,,,,
TA270331BE13,,,,,,,,,,,,
TA270331BK13,,,,,,,,,,,,
TA270344BY13,,,,,,,,,,,,
TA270331BB13,,,,,,,,,,,,
TA270331AX13,,,,,,,,,,,,
TA270331BF13,,,,,,,,,,,,
TA270344CG13,,,,,,,,,,,,
TA270331BH13,,,,,,,,,,,,
TA270344BX13,,,,,,,,,,,,
TA270331BA13,,,,,,,,,,,,
TA270331AU13,,,,,,,,,,,,
TA270331AV13,,,,,,,,,,,,
TA270331BD13,,,,,,,,,,,,
TA270344CD13,,,,,,,,,,,,
TA270331AL13,,,,,,,,,,,,
TA270331AK13,,,,,,,,,,,,
TA270331AH13,,,,,,,,,,,,
TA270331AQ13,,,,,,,,,,,,
TA270331AE13,,,,,,,,,,,,
TA270331AT13,,,,,,,,,,,,
TA270331AY13,,,,,,,,,,,,
TA270331AS13,,,,,,,,,,,,
TA270331AF13,,,,,,,,,,,,
TA270331AR13,,,,,,,,,,,,
TA270331AM13,,,,,,,,,,,,
TA270331AB13,,,,,,,,,,,,
TA270331AA13,,,,,,,,,,,,
TA270331AG13,,,,,,,,,,,,
TA270331AD13,,,,,,,,,,,,
TA270331AC13,,,,,,,,,,,,
TA270323CC13,,,,,,,,,,,,
TA270323BX13,,,,,,,,,,,,
TA270308CE13,,,,,,,,,,,,
TA270286BT13,,,,,,,,,,,,
TA270323CF13,,,,,,,,,,,,
TA270323BP13,,,,,,,,,,,,
TA270323BN13,,,,,,,,,,,,
TA270323BY13,,,,,,,,,,,,
TA270323BW13,,,,,,,,,,,,
TA270394CD13,,,,,,,,,,,,
TA270416BT13,,,,,,,,,,,,
TA270416BC13,,,,,,,,,,,,
TA270416BH13,,,,,,,,,,,,
TA270416AX13,,,,,,,,,,,,
TA270416AG13,,,,,,,,,,,,
TA270416AV13,,,,,,,,,,,,
TA270359CE13,,,,,,,,,,,,
TA270359CB13,,,,,,,,,,,,
TA270359BV13,,,,,,,,,,,,
TA270359CH13,,,,,,,,,,,,
TA270359CF13,,,,,,,,,,,,
TA270359CG13,,,,,,,,,,,,
TA270359BY13,,,,,,,,,,,,
TA270359BS13,,,,,,,,,,,,
TA270359BX13,,,,,,,,,,,,
TA270359BT13,,,,,,,,,,,,
TA270359CC13,,,,,,,,,,,,
TA270359BU13,,,,,,,,,,,,
TA270359CD13,,,,,,,,,,,,
TA270359BR13,,,,,,,,,,,,
TA270359BN13,,,,,,,,,,,,
TA270359BQ13,,,,,,,,,,,,
TA270359BH13,,,,,,,,,,,,
TA270359BJ13,,,,,,,,,,,,
TA270359BP13,,,,,,,,,,,,
TA270359BM13,,,,,,,,,,,,
TA270359BG13,,,,,,,,,,,,
TA270359BD13,,,,,,,,,,,,
TA270359BF13,,,,,,,,,,,,
TA270359BE13,,,,,,,,,,,,
TA270359BW13,,,,,,,,,,,,
TA270359BC13,,,,,,,,,,,,
TA270359BL13,,,,,,,,,,,,
TA270359AX13,,,,,,,,,,,,
TA270359AW13,,,,,,,,,,,,
TA270359BB13,,,,,,,,,,,,
TA270359AV13,,,,,,,,,,,,
TA270359AU13,,,,,,,,,,,,
TA270359AK13,,,,,,,,,,,,
TA270359AT13,,,,,,,,,,,,
TA270359AN13,,,,,,,,,,,,
TA270359AR13,,,,,,,,,,,,
TA270359BZ13,,,,,,,,,,,,
TA270359AM13,,,,,,,,,,,,
TA270359AH13,,,,,,,,,,,,
TA270359AJ13,,,,,,,,,,,,
TA270359AD13,,,,,,,,,,,,
TA270359AG13,,,,,,,,,,,,
TA270359AC13,,,,,,,,,,,,
TA270359AS13,,,,,,,,,,,,
TA270359AL13,,,,,,,,,,,,
TA270359AP13,,,,,,,,,,,,
TA270359AY13,,,,,,,,,,,,
TA270359AQ13,,,,,,,,,,,,
TA270359AE13,,,,,,,,,,,,
TA270332AR13,,,,,,,,,,,,
TA270332AE13,,,,,,,,,,,,
TA270332AD13,,,,,,,,,,,,
TA270332AZ13,,,,,,,,,,,,
TA270335AV13,,,,,,,,,,,,
TA270335BC13,,,,,,,,,,,,
TA270335AX13,,,,,,,,,,,,
TA270394BC13,,,,,,,,,,,,
TA270324AA13,,,,,,,,,,,,
TA270324AG13,,,,,,,,,,,,
TA270324AN13,,,,,,,,,,,,
TA270324AD13,,,,,,,,,,,,
TA270324AH13,,,,,,,,,,,,
TA270394AT13,,,,,,,,,,,,
TA270394AA13,,,,,,,,,,,,
TA270324AC13,,,,,,,,,,,,
TA270394BD13,,,,,,,,,,,,
TA270394AY13,,,,,,,,,,,,
TA270386BG13,,,,,,,,,,,,
TA270386BL13,,,,,,,,,,,,
TA270335AN14,,,,,,,,,,,,
TA270386AA14,,,,,,,,,,,,
TA270335AJ14,,,,,,,,,,,,
TA270386AQ14,,,,,,,,,,,,
TA270335AP14,,,,,,,,,,,,
TA270386AB14,,,,,,,,,,,,
TA270335AK14,,,,,,,,,,,,
TA270335AG14,,,,,,,,,,,,
TA270335AF14,,,,,,,,,,,,
TA270335AB14,,,,,,,,,,,,
TA270335AM14,,,,,,,,,,,,
TA270335AC14,,,,,,,,,,,,
TA270335AR14,,,,,,,,,,,,
TA270335AW14,,,,,,,,,,,,
TA270335BA14,,,,,,,,,,,,
TA270335AS14,,,,,,,,,,,,
TA270335AZ14,,,,,,,,,,,,
TA270335AY14,,,,,,,,,,,,
TA270416BB14,,,,,,,,,,,,
TA270416AM14,,,,,,,,,,,,
TA270416AZ14,,,,,,,,,,,,
TA270416AY14,,,,,,,,,,,,
TA270416AU14,,,,,,,,,,,,
TA270416AQ14,,,,,,,,,,,,
TA270416AJ14,,,,,,,,,,,,
TA270416BF14,,,,,,,,,,,,
TA270416AE14,,,,,,,,,,,,
TA270416AL14,,,,,,,,,,,,
TA270416AF14,,,,,,,,,,,,
TA270416AD14,,,,,,,,,,,,
TA270272AQ14,,,,,,,,,,,,
TA270323CG14,,,,,,,,,,,,
TA270323BT14,,,,,,,,,,,,
TA270272AW14,,,,,,,,,,,,
TA270323BU14,,,,,,,,,,,,
TA270340BP14,,,,,,,,,,,,
TA270323CD14,,,,,,,,,,,,
TA270309AW14,,,,,,,,,,,,
TA270309BC14,,,,,,,,,,,,
TA270309BE14,,,,,,,,,,,,
TA270309AX14,,,,,,,,,,,,
TA270323CE14,,,,,,,,,,,,
TA270309BB14,,,,,,,,,,,,
TA270323BS14,,,,,,,,,,,,
TA270309BK14,,,,,,,,,,,,
TA270309BF14,,,,,,,,,,,,
TA270323BV14,,,,,,,,,,,,
TA270272AS14,,,,,,,,,,,,
TA270272AT14,,,,,,,,,,,,
TA270309BM14,,,,,,,,,,,,
TA270272AR14,,,,,,,,,,,,
TA270309BL14,,,,,,,,,,,,
TA270333AB14,,,,,,,,,,,,
TA270333AG14,,,,,,,,,,,,
TA270333AA14,,,,,,,,,,,,
TA270337AJ14,,,,,,,,,,,,
TA270333AE14,,,,,,,,,,,,
TA270333AM14,,,,,,,,,,,,
TA270333AD14,,,,,,,,,,,,
TA270333AZ14,,,,,,,,,,,,
TA270333AH14,,,,,,,,,,,,
TA270333AJ14,,,,,,,,,,,,
TA270333AC14,,,,,,,,,,,,
TA270333AK14,,,,,,,,,,,,
TA270333AV14,,,,,,,,,,,,
TA270333AN14,,,,,,,,,,,,
TA270333CH14,,,,,,,,,,,,
TA270333AX14,,,,,,,,,,,,
TA270333AS14,,,,,,,,,,,,
TA270333BC14,,,,,,,,,,,,
TA270333AF14,,,,,,,,,,,,
TA270333AU14,,,,,,,,,,,,
TA270333AW14,,,,,,,,,,,,
TA270411AP14,,,,,,,,,,,,
TA270411AA14,,,,,,,,,,,,
TA270411AE14,,,,,,,,,,,,
TA270411AS14,,,,,,,,,,,,
TA270411AU14,,,,,,,,,,,,
TA270411AG14,,,,,,,,,,,,
TA270411AH14,,,,,,,,,,,,
TA270411AT14,,,,,,,,,,,,
TA270411AY14,,,,,,,,,,,,
TA270411AM14,,,,,,,,,,,,
TA270411AN14,,,,,,,,,,,,
TA270411BC14,,,,,,,,,,,,
TA270411AV14,,,,,,,,,,,,
TA270411AW14,,,,,,,,,,,,
TA270411AK14,,,,,,,,,,,,
TA270411BR14,,,,,,,,,,,,
TA270411BA14,,,,,,,,,,,,
TA270411BK14,,,,,,,,,,,,
TA270411BN14,,,,,,,,,,,,
TA270411AQ14,,,,,,,,,,,,
TA270411BE14,,,,,,,,,,,,
TA270411BU14,,,,,,,,,,,,
TA270411AX14,,,,,,,,,,,,
TA270411BP14,,,,,,,,,,,,
TA270411BW14,,,,,,,,,,,,
TA270411AZ14,,,,,,,,,,,,
TA270411AF14,,,,,,,,,,,,
TA270411BG14,,,,,,,,,,,,
TA270411BH14,,,,,,,,,,,,
TA270411BB14,,,,,,,,,,,,
TA270411BF14,,,,,,,,,,,,
TA270411BS14,,,,,,,,,,,,
TA270411CC14,,,,,,,,,,,,
TA270411AR14,,,,,,,,,,,,
TA270411CB14,,,,,,,,,,,,
TA270411BD14,,,,,,,,,,,,
TA270411BL14,,,,,,,,,,,,
TA270411BV14,,,,,,,,,,,,
TA270411CA14,,,,,,,,,,,,
TA270411BZ14,,,,,,,,,,,,
TA270411CE14,,,,,,,,,,,,
TA270411BM14,,,,,,,,,,,,
TA270411BT14,,,,,,,,,,,,
TA270411CD14,,,,,,,,,,,,
TA270411BX14,,,,,,,,,,,,
TA270411CF14,,,,,,,,,,,,
TA270411BY14,,,,,,,,,,,,
TA270411BJ14,,,,,,,,,,,,
TA270411CG14,,,,,,,,,,,,
TA270411CH14,,,,,,,,,,,,
TA270416BU14,,,,,,,,,,,,
TA270416BK14,,,,,,,,,,,,
TA270416BG14,,,,,,,,,,,,
TA270416BJ14,,,,,,,,,,,,
TA270416BD14,,,,,,,,,,,,
TA270416BE14,,,,,,,,,,,,
TA270416AB14,,,,,,,,,,,,
TA270416AN14,,,,,,,,,,,,
TA270416AA14,,,,,,,,,,,,
TA270416AC14,,,,,,,,,,,,
TA270330AH14,,,,,,,,,,,,
TA270386CH14,,,,,,,,,,,,
TA270324AF14,,,,,,,,,,,,
TA270332AW14,,,,,,,,,,,,
TA270332AU14,,,,,,,,,,,,
TA270332AY14,,,,,,,,,,,,
TA270332BB14,,,,,,,,,,,,
TA270332AV14,,,,,,,,,,,,
TA270332AP14,,,,,,,,,,,,
TA270332BP14,,,,,,,,,,,,
TA270332BF14,,,,,,,,,,,,
TA270332BD14,,,,,,,,,,,,
TA270332BW14,,,,,,,,,,,,
TA270305AA14,,,,,,,,,,,,
TA270305CH14,,,,,,,,,,,,
TA270298AY14,,,,,,,,,,,,
TA270322CE14,,,,,,,,,,,,
TA270298AX14,,,,,,,,,,,,
TA270324AS14,,,,,,,,,,,,
TA270324AU14,,,,,,,,,,,,
TA270268BF14,,,,,,,,,,,,
TA270298AW14,,,,,,,,,,,,
TA270301CG14,,,,,,,,,,,,
TA270332AX14,,,,,,,,,,,,
TA270268BH14,,,,,,,,,,,,
TA270298AZ14,,,,,,,,,,,,
TA270301CD14,,,,,,,,,,,,
TA270298AV14,,,,,,,,,,,,
TA270301CF14,,,,,,,,,,,,
TA270301CE14,,,,,,,,,,,,
TA270268AA14,,,,,,,,,,,,
TA270268BK14,,,,,,,,,,,,
TA270265BX14,,,,,,,,,,,,
TA270268BL14,,,,,,,,,,,,
TA270265BQ14,,,,,,,,,,,,
TA270265BT14,,,,,,,,,,,,
TA270268BJ14,,,,,,,,,,,,
TA270259AQ14,,,,,,,,,,,,
TA270265BR14,,,,,,,,,,,,
TA270268BG14,,,,,,,,,,,,
TA270301CH14,,,,,,,,,,,,
TA270265BP14,,,,,,,,,,,,
TA270296AC14,,,,,,,,,,,,
TA270416AH14,,,,,,,,,,,,
TA270416AR14,,,,,,,,,,,,
TA270411AC14,,,,,,,,,,,,
TA270411AL14,,,,,,,,,,,,
TA270411AB14,,,,,,,,,,,,
TA270411AD14,,,,,,,,,,,,
TA270344BV14,,,,,,,,,,,,
TA270344CA14,,,,,,,,,,,,
TA270344CE14,,,,,,,,,,,,
TA270344CB14,,,,,,,,,,,,
TA270344BU14,,,,,,,,,,,,
TA270331BG14,,,,,,,,,,,,
TA270331BJ14,,,,,,,,,,,,
TA270331BE14,,,,,,,,,,,,
TA270331BK14,,,,,,,,,,,,
TA270344BY14,,,,,,,,,,,,
TA270331BB14,,,,,,,,,,,,
